species,concentration,type
y_1,89.6420005024397,actual
y_1,57.1567831937421,actual
y_1,60.2811312498684,actual
y_1,38.8385392267849,actual
y_1,75.9158793992781,actual
y_1,79.5925499979166,actual
y_1,58.9903623891428,actual
y_1,36.2243964102467,actual
y_1,127.029477331521,actual
y_1,60.3360994980908,actual
y_1,60.0059630343076,actual
y_1,55.6466252717108,actual
y_1,30.5798506061603,actual
y_1,194.844184902591,actual
y_1,58.3869463089605,actual
y_1,25.160281037564,actual
y_1,113.860620542223,actual
y_1,103.009480078005,actual
y_1,80.0341489562618,actual
y_1,90.6202153128401,actual
y_1,35.2515052734172,actual
y_1,57.6996314065259,actual
y_1,48.3910900106735,actual
y_1,73.9573536921011,actual
y_1,70.7135567598885,actual
y_1,34.7072888035008,actual
y_1,100.546948411483,actual
y_1,25.4456145943766,actual
y_1,157.965440042999,actual
y_1,71.6511923458323,actual
y_1,65.5516025984257,actual
y_1,108.883913875877,actual
y_1,48.5594078852376,actual
y_1,68.7998709684921,actual
y_1,78.0820055171756,actual
y_1,58.3589428451344,actual
y_1,131.482931890312,actual
y_1,47.2212020600616,actual
y_1,61.2704943596327,actual
y_1,49.4473152043725,actual
y_1,46.9885922133542,actual
y_1,119.513025689799,actual
y_1,75.413493323864,actual
y_1,120.092776989038,actual
y_1,27.3706419400712,actual
y_1,142.222032430338,actual
y_1,43.7940285532391,actual
y_1,39.9167348043974,actual
y_1,62.0376712196206,actual
y_1,90.3391670331044,actual
y_1,57.2359908035022,actual
y_1,65.3338479295982,actual
y_1,68.0363593269207,actual
y_1,44.4415240468873,actual
y_1,152.248584606598,actual
y_1,47.325782460388,actual
y_1,70.7986026046238,actual
y_1,75.1223634850738,actual
y_1,82.7709377074682,actual
y_1,37.1057688944269,actual
y_1,30.2227002999727,actual
y_1,88.309010596539,actual
y_1,127.418611808857,actual
y_1,68.0967015169871,actual
y_1,51.9767922721735,actual
y_1,76.1438510344681,actual
y_1,87.4744183261878,actual
y_1,43.7211341732837,actual
y_1,58.334221681906,actual
y_1,24.8823901645999,actual
y_1,115.022368557903,actual
y_1,91.5023636815475,actual
y_1,32.6117369228777,actual
y_1,92.1342142927984,actual
y_1,107.89478168533,actual
y_1,70.4642440324503,actual
y_1,41.1335473013328,actual
y_1,119.362826047478,actual
y_1,43.4002750644527,actual
y_1,82.7393517837231,actual
y_1,77.5386651272854,actual
y_1,47.6107225824265,actual
y_1,40.5000012844577,actual
y_1,121.325323638383,actual
y_1,80.9789603473637,actual
y_1,80.7664991150035,actual
y_1,40.1735808060445,actual
y_1,94.7935140215595,actual
y_1,57.722218562439,actual
y_1,43.4255955089897,actual
y_1,96.3493563874619,actual
y_1,37.2332791777199,actual
y_1,59.3934099736447,actual
y_1,110.953282020465,actual
y_1,45.8901182792966,actual
y_1,54.7208690378742,actual
y_1,88.6888188771115,actual
y_1,37.7343706582635,actual
y_1,95.3728031031573,actual
y_1,37.5084807444163,actual
y_1,121.996957880524,actual
y_1,70.9619771676475,actual
y_1,83.1423465775059,actual
y_1,116.436633156839,actual
y_1,30.4625730429366,actual
y_1,71.6562677876266,actual
y_1,36.7395566369924,actual
y_1,128.414772213229,actual
y_1,134.322369349447,actual
y_1,42.546014707162,actual
y_1,53.5797714022352,actual
y_1,92.3669774468529,actual
y_1,34.6422841010163,actual
y_1,95.6145143788899,actual
y_1,73.5609324361179,actual
y_1,63.6662739059898,actual
y_1,62.6272358666232,actual
y_1,115.218873320253,actual
y_1,32.0200430786843,actual
y_1,96.0232237697179,actual
y_1,50.1408750206184,actual
y_1,59.1354688913642,actual
y_1,94.2059067185033,actual
y_1,98.9860285377786,actual
y_1,49.8053077469792,actual
y_1,53.5982448017748,actual
y_1,47.7351680350341,actual
y_1,105.863930817382,actual
y_1,45.0681134882445,actual
y_1,53.0151929881067,actual
y_1,50.3313423099498,actual
y_1,136.85344052522,actual
y_1,62.1415574356569,actual
y_1,46.9379125172261,actual
